,--aud,--constrained-intra,--intra-refresh,--no-asm,--slow-firstpass,--weightb,--aq-strength,--ipratio,--pbratio,--psy-rd,--qblur,--qcomp,--vbv-init,--aq-mode,--b-adapt,--bframes,--crf,--keyint,--lookahead-threads,--min-keyint,--qp,--qpstep,--qpmin,--qpmax,--rc-lookahead,--ref,--vbv-bufsize,--deblock,--me,--overscan,--preset,--scenecut,--tune
6027,--aud,,,--no-asm,,--weightb,0.5,1.2,1.3,3.8,0.6,0.9,0.7,0,1,2,50,290,4,26,0,5,1,61,48,4,2000,-1:-1,hex,show,veryfast,10,psnr
6028,--aud,--constrained-intra,,,,--weightb,3.0,1.1,1.0,2.4,0.6,0.7,0.0,2,0,0,40,300,2,27,10,5,1,65,28,2,1000,1:1,umh,crop,superfast,40,grain
6029,,,,,--slow-firstpass,--no-weightb,3.0,1.1,1.3,1.0,0.2,0.8,0.7,1,0,16,35,220,1,22,20,5,4,65,38,2,1000,-2:-2,hex,crop,slow,0,psnr
6030,--aud,--constrained-intra,,,,--weightb,3.0,1.5,1.2,2.2,0.2,0.9,0.4,3,1,2,25,270,2,30,50,5,3,66,28,2,1000,1:1,hex,show,faster,0,animation
6031,,,,--no-asm,--slow-firstpass,--weightb,1.5,1.3,1.0,0.6,0.4,0.6,0.8,0,1,0,5,290,2,30,10,3,4,60,38,5,2000,-2:-2,dia,show,veryslow,40,psnr
6032,,,,--no-asm,,--no-weightb,0.5,1.1,1.2,1.0,0.6,0.9,0.1,0,1,14,40,290,2,23,40,4,1,63,38,4,2000,1:1,umh,crop,fast,10,animation
6033,--aud,,,--no-asm,--slow-firstpass,--no-weightb,1.0,1.0,1.4,0.8,0.4,0.7,0.7,3,2,2,35,260,2,25,10,3,3,66,18,4,2000,-2:-2,hex,show,placebo,0,animation
6034,,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,0.0,1.2,1.4,1.6,0.6,0.7,0.6,2,1,10,20,300,0,27,0,3,1,60,28,1,1000,-1:-1,dia,show,fast,10,animation
6035,--aud,--constrained-intra,,,--slow-firstpass,--weightb,0.5,1.6,1.1,4.4,0.2,0.8,0.3,0,2,6,15,290,0,22,50,3,4,62,28,2,1000,-2:-2,umh,crop,veryslow,10,animation
6036,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,0.0,1.6,1.3,3.2,0.4,0.8,0.4,1,0,10,35,290,3,27,50,5,4,63,48,4,2000,-2:-2,hex,crop,veryslow,0,grain
6037,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,0.0,1.5,1.0,2.4,0.5,0.7,0.5,3,0,10,5,270,3,28,0,3,3,61,48,6,2000,-1:-1,hex,show,veryfast,10,psnr
6038,,--constrained-intra,,,,--weightb,0.0,1.3,1.1,3.4,0.2,0.7,0.2,0,2,6,45,200,0,29,0,4,4,68,28,5,1000,-2:-2,hex,show,slower,10,psnr
6039,,--constrained-intra,,,,--weightb,3.0,1.6,1.3,4.2,0.2,0.7,0.6,1,0,10,0,280,3,29,30,5,0,66,28,5,2000,-2:-2,hex,crop,faster,40,psnr
6040,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,1.0,1.0,1.4,1.4,0.6,0.9,0.0,2,0,10,0,230,1,27,20,4,3,60,38,5,2000,-1:-1,umh,show,ultrafast,30,ssim
6041,,--constrained-intra,,,,--no-weightb,2.5,1.2,1.2,3.8,0.6,0.8,0.2,3,0,2,40,220,0,25,30,5,3,62,48,1,2000,-2:-2,hex,show,medium,40,psnr
6042,,,,--no-asm,--slow-firstpass,--weightb,3.0,1.4,1.1,3.8,0.3,0.8,0.0,2,1,4,40,210,4,24,0,5,1,65,28,5,2000,-1:-1,hex,show,superfast,10,animation
6043,--aud,--constrained-intra,,--no-asm,,--weightb,3.0,1.6,1.2,4.4,0.5,0.8,0.1,3,0,4,15,290,0,29,50,4,4,69,48,2,1000,-2:-2,hex,show,slower,40,animation
6044,,--constrained-intra,,--no-asm,,--weightb,2.5,1.2,1.3,3.0,0.5,0.6,0.0,2,2,2,30,200,3,26,40,5,3,67,28,6,2000,1:1,umh,crop,superfast,30,ssim
6045,,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,1.5,1.5,1.2,4.8,0.2,0.7,0.3,1,0,2,45,250,4,29,50,3,3,63,18,5,2000,-2:-2,hex,show,slower,30,ssim
6046,--aud,,,--no-asm,,--weightb,2.0,1.0,1.1,2.2,0.2,0.9,0.5,3,0,0,40,250,3,29,40,4,0,67,28,4,1000,-1:-1,hex,crop,superfast,10,ssim
6047,,,,--no-asm,--slow-firstpass,--weightb,1.5,1.3,1.3,0.8,0.2,0.7,0.1,0,2,14,45,250,1,24,10,4,0,69,48,6,1000,-1:-1,dia,show,superfast,0,psnr
6048,,--constrained-intra,,,,--weightb,1.0,1.1,1.0,0.4,0.3,0.8,0.1,2,0,2,50,250,1,25,50,5,2,69,48,4,1000,-2:-2,hex,crop,fast,10,grain
6049,--aud,--constrained-intra,,,,--no-weightb,0.5,1.5,1.4,3.8,0.6,0.7,0.9,0,1,16,45,250,1,30,40,4,1,69,18,4,1000,-2:-2,umh,crop,slow,40,psnr
6050,--aud,--constrained-intra,,,--slow-firstpass,--weightb,1.0,1.5,1.2,3.0,0.2,0.9,0.8,0,0,16,30,240,4,27,30,5,4,68,38,3,2000,-1:-1,umh,crop,medium,10,animation
6051,,,,,,--weightb,0.5,1.2,1.1,2.2,0.5,0.6,0.5,0,0,10,0,260,4,21,20,3,1,63,48,4,1000,1:1,umh,crop,ultrafast,0,grain
6052,--aud,,,,--slow-firstpass,--weightb,2.5,1.4,1.2,4.4,0.2,0.7,0.0,1,1,0,20,250,1,23,30,5,2,62,28,5,2000,-2:-2,umh,crop,veryslow,0,animation
6053,--aud,--constrained-intra,,,,--weightb,0.5,1.4,1.3,0.2,0.2,0.8,0.6,1,0,6,25,270,0,22,10,5,0,61,18,2,2000,-2:-2,umh,crop,fast,30,psnr
6054,,,,,,--weightb,1.5,1.4,1.4,0.6,0.6,0.6,0.4,1,1,10,5,280,3,29,20,5,3,61,38,4,2000,-2:-2,dia,crop,fast,0,animation
6055,,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,1.5,1.6,1.1,2.6,0.6,0.7,0.1,3,2,16,5,240,0,26,50,3,0,68,38,2,2000,1:1,dia,crop,placebo,30,animation
6056,--aud,--constrained-intra,,,,--no-weightb,2.0,1.3,1.1,4.8,0.2,0.7,0.4,2,2,8,40,240,1,29,0,3,1,69,48,3,2000,-2:-2,umh,crop,veryslow,10,ssim
6057,--aud,--constrained-intra,,,--slow-firstpass,--weightb,1.0,1.2,1.1,0.4,0.6,0.6,0.3,1,0,8,35,290,1,29,40,5,1,65,28,1,2000,1:1,umh,show,superfast,10,psnr
6058,,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,0.0,1.0,1.1,0.6,0.2,0.7,0.0,1,1,12,10,240,1,28,20,4,4,67,18,3,1000,-2:-2,dia,show,slower,0,grain
6059,,,,--no-asm,,--no-weightb,1.0,1.4,1.4,4.4,0.4,0.6,0.3,3,2,12,20,200,0,26,40,4,3,69,38,5,1000,1:1,umh,crop,veryslow,10,animation
6060,,--constrained-intra,,--no-asm,,--weightb,2.0,1.1,1.4,2.6,0.6,0.9,0.6,3,1,14,10,210,4,21,10,4,3,69,18,4,2000,-2:-2,hex,show,faster,0,animation
6061,--aud,,,--no-asm,--slow-firstpass,--weightb,3.0,1.1,1.1,3.6,0.5,0.9,0.0,1,2,2,25,230,4,23,30,3,2,63,18,4,2000,-2:-2,umh,show,fast,40,ssim
6062,--aud,--constrained-intra,,,--slow-firstpass,--weightb,2.5,1.1,1.4,2.8,0.5,0.6,0.7,0,0,4,5,220,1,21,0,4,3,68,38,3,2000,1:1,dia,crop,slower,30,animation
6063,,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,0.5,1.2,1.4,4.2,0.6,0.9,0.1,1,0,10,40,210,3,25,20,4,1,65,18,3,1000,1:1,umh,show,superfast,40,ssim
6064,,,,--no-asm,,--no-weightb,3.0,1.3,1.3,0.4,0.4,0.8,0.6,2,0,0,40,200,2,25,0,3,2,67,48,4,1000,1:1,hex,show,veryslow,0,animation
6065,,,,--no-asm,,--weightb,0.0,1.1,1.1,3.8,0.6,0.9,0.5,0,1,0,40,250,2,23,0,4,0,65,18,3,1000,-1:-1,umh,crop,fast,10,animation
6066,,,,,--slow-firstpass,--no-weightb,3.0,1.0,1.3,4.4,0.2,0.7,0.9,0,1,6,50,220,4,22,10,4,0,63,48,1,1000,-2:-2,dia,crop,faster,40,ssim
6067,--aud,,,--no-asm,,--weightb,2.5,1.2,1.4,2.4,0.2,0.6,0.4,2,1,2,20,210,1,29,20,4,0,62,28,1,1000,1:1,hex,crop,medium,10,animation
6068,--aud,,,--no-asm,,--weightb,1.5,1.6,1.4,1.4,0.5,0.9,0.6,3,2,4,10,200,3,29,20,5,4,63,48,4,1000,-1:-1,umh,crop,ultrafast,0,ssim
6069,,,,,,--no-weightb,3.0,1.0,1.4,4.8,0.4,0.7,0.4,3,0,8,25,270,4,28,0,5,3,64,28,6,1000,-1:-1,hex,show,faster,40,psnr
6070,--aud,--constrained-intra,,,,--no-weightb,0.0,1.6,1.3,3.6,0.5,0.8,0.0,3,1,4,5,270,2,22,30,4,1,64,18,5,2000,-2:-2,dia,show,superfast,40,animation
6071,,--constrained-intra,,--no-asm,,--weightb,0.5,1.6,1.0,4.0,0.3,0.9,0.9,3,0,4,15,260,4,24,20,5,1,64,38,6,2000,-2:-2,hex,show,slow,40,grain
6072,,--constrained-intra,,,--slow-firstpass,--weightb,0.0,1.5,1.0,2.2,0.3,0.8,0.4,2,0,8,40,240,1,20,40,5,4,64,48,5,2000,-2:-2,hex,show,placebo,10,animation
6073,--aud,,,,,--no-weightb,2.5,1.0,1.2,1.6,0.3,0.7,0.0,1,1,2,0,280,1,22,10,5,2,68,28,3,1000,-1:-1,hex,show,faster,40,psnr
6074,,--constrained-intra,,,--slow-firstpass,--weightb,2.0,1.0,1.2,1.8,0.4,0.7,0.2,0,2,8,25,210,0,22,30,3,4,61,18,5,2000,-2:-2,umh,crop,veryfast,40,ssim
6075,,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,3.0,1.1,1.0,1.0,0.6,0.8,0.4,3,1,2,20,270,1,29,20,5,1,65,28,4,2000,1:1,hex,crop,veryslow,30,grain
6076,,,,,,--no-weightb,0.5,1.4,1.4,0.4,0.3,0.7,0.9,2,1,4,5,300,4,30,20,4,3,60,48,3,2000,-2:-2,dia,crop,slow,30,animation
6077,,,,,--slow-firstpass,--weightb,3.0,1.4,1.1,3.4,0.2,0.9,0.4,1,1,16,45,250,1,23,10,5,4,62,38,1,2000,-1:-1,umh,show,placebo,30,psnr
6078,--aud,,,,,--no-weightb,0.5,1.2,1.1,0.8,0.6,0.9,0.7,2,2,10,15,220,4,25,0,4,0,65,48,4,1000,1:1,hex,show,medium,0,psnr
6079,,,,,--slow-firstpass,--no-weightb,1.0,1.3,1.2,2.0,0.6,0.6,0.8,0,0,2,5,230,2,22,0,4,1,64,18,2,2000,-1:-1,dia,crop,fast,40,animation
6080,--aud,--constrained-intra,,,,--no-weightb,3.0,1.6,1.1,1.8,0.2,0.6,0.8,0,0,16,40,240,4,25,50,5,4,69,28,2,1000,1:1,dia,crop,veryfast,40,animation
6081,--aud,,,,--slow-firstpass,--no-weightb,3.0,1.4,1.3,4.0,0.6,0.7,0.1,0,0,12,45,280,4,25,10,5,1,60,48,2,1000,1:1,hex,crop,slower,40,psnr
6082,,--constrained-intra,,,--slow-firstpass,--no-weightb,1.5,1.0,1.3,0.8,0.2,0.8,0.8,1,2,2,45,300,0,24,10,4,2,69,38,2,2000,-2:-2,dia,crop,ultrafast,0,animation
6083,--aud,,,,,--weightb,2.5,1.2,1.2,5.0,0.3,0.9,0.2,3,1,10,5,220,1,23,20,5,0,62,18,6,2000,-1:-1,dia,show,veryslow,0,ssim
6084,--aud,,,--no-asm,,--weightb,2.0,1.1,1.4,1.2,0.5,0.8,0.3,2,0,12,35,260,1,25,20,3,4,65,28,2,1000,-2:-2,hex,show,veryslow,10,grain
6085,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,0.5,1.2,1.0,2.4,0.6,0.9,0.5,0,1,2,20,290,2,23,0,3,0,61,28,4,1000,-2:-2,hex,show,veryslow,40,grain
6086,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,0.0,1.2,1.1,3.0,0.2,0.9,0.0,1,2,4,10,300,0,23,40,4,3,62,28,5,1000,-1:-1,umh,show,veryfast,0,grain
6087,--aud,,,--no-asm,--slow-firstpass,--weightb,3.0,1.0,1.1,2.2,0.6,0.8,0.1,3,0,16,0,220,3,27,10,4,1,69,48,2,1000,-2:-2,hex,show,fast,0,grain
6088,,--constrained-intra,,,--slow-firstpass,--weightb,2.5,1.3,1.1,1.6,0.4,0.8,0.6,3,1,2,30,260,3,24,30,4,3,68,28,2,2000,-1:-1,dia,show,medium,0,grain
6089,--aud,--constrained-intra,,,--slow-firstpass,--no-weightb,0.5,1.0,1.3,1.2,0.5,0.7,0.9,1,0,10,15,230,2,24,20,5,1,68,48,6,2000,1:1,umh,crop,ultrafast,40,grain
6090,--aud,--constrained-intra,,,--slow-firstpass,--weightb,2.5,1.5,1.1,2.8,0.3,0.6,0.8,0,2,14,0,220,3,27,30,3,2,65,18,3,2000,-2:-2,umh,show,veryfast,30,grain
6091,--aud,,,--no-asm,,--weightb,1.5,1.3,1.2,4.4,0.2,0.9,0.6,1,2,0,50,220,4,20,0,5,2,65,48,5,1000,-2:-2,hex,show,ultrafast,0,grain
6092,,--constrained-intra,,,,--no-weightb,2.0,1.4,1.2,0.6,0.6,0.7,0.2,2,0,12,15,270,1,23,10,5,0,62,18,1,1000,-2:-2,hex,show,fast,0,psnr
6093,,--constrained-intra,,,,--no-weightb,0.0,1.0,1.4,0.2,0.6,0.6,0.3,0,0,2,50,290,3,26,0,4,0,68,28,5,1000,-1:-1,umh,crop,placebo,30,ssim
6094,--aud,,,,,--weightb,3.0,1.0,1.2,3.0,0.4,0.9,0.7,0,2,16,30,200,1,29,40,5,4,67,48,3,1000,-1:-1,dia,crop,slow,0,grain
6095,,,,--no-asm,--slow-firstpass,--weightb,1.0,1.4,1.3,1.6,0.4,0.6,0.6,2,2,14,50,280,2,30,20,5,4,66,38,4,1000,-1:-1,umh,show,veryslow,40,ssim
6096,--aud,--constrained-intra,,,,--weightb,2.0,1.2,1.4,2.0,0.6,0.7,0.8,0,2,0,30,280,2,26,40,5,4,69,48,6,1000,-2:-2,umh,show,slower,0,grain
6097,,--constrained-intra,,--no-asm,,--weightb,1.0,1.2,1.4,2.8,0.6,0.7,0.0,1,1,6,10,230,2,24,10,5,1,60,48,1,2000,-1:-1,hex,crop,superfast,30,animation
6098,--aud,,,--no-asm,--slow-firstpass,--weightb,0.5,1.6,1.4,1.4,0.4,0.9,0.4,3,1,4,35,300,0,20,10,4,1,62,18,1,2000,1:1,umh,crop,fast,10,animation
6099,--aud,--constrained-intra,,,,--weightb,0.0,1.3,1.1,2.6,0.5,0.8,0.9,2,0,2,10,210,3,24,30,4,2,61,38,6,2000,-2:-2,hex,crop,superfast,0,ssim
6100,,--constrained-intra,,--no-asm,,--weightb,1.5,1.3,1.4,2.4,0.5,0.7,0.6,1,0,0,45,240,3,21,30,5,1,61,28,6,1000,1:1,dia,show,fast,0,animation
6101,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,1.5,1.2,1.0,1.4,0.6,0.7,0.2,0,2,8,40,300,0,30,10,4,2,67,18,2,2000,-2:-2,umh,show,superfast,0,psnr
6102,--aud,,,,,--no-weightb,1.5,1.1,1.1,0.4,0.6,0.9,0.3,1,2,10,50,240,0,27,20,5,0,66,18,1,1000,1:1,dia,show,veryslow,10,ssim
6103,,,,--no-asm,,--weightb,0.5,1.3,1.4,3.8,0.4,0.9,0.2,3,1,4,35,230,1,30,20,4,2,65,28,5,2000,-1:-1,hex,show,faster,30,psnr
6104,,--constrained-intra,,--no-asm,,--weightb,0.5,1.2,1.3,1.8,0.5,0.6,0.1,1,1,2,30,280,4,23,10,5,2,64,28,3,1000,1:1,hex,show,medium,10,grain
6105,,--constrained-intra,,,,--no-weightb,1.5,1.5,1.0,0.4,0.2,0.7,0.0,2,2,12,40,290,2,20,50,3,2,62,28,2,2000,1:1,dia,show,ultrafast,10,psnr
6106,,--constrained-intra,,,,--no-weightb,1.5,1.1,1.1,1.0,0.2,0.9,0.7,0,2,8,20,300,2,20,40,5,0,64,28,1,2000,-1:-1,dia,crop,superfast,0,grain
6107,--aud,,,--no-asm,,--no-weightb,3.0,1.0,1.1,1.8,0.2,0.6,0.7,2,0,8,35,230,1,20,0,5,3,61,28,4,1000,-2:-2,dia,show,placebo,10,grain
6108,--aud,--constrained-intra,,,,--weightb,1.5,1.1,1.3,2.0,0.5,0.9,0.5,1,0,2,30,240,0,30,30,5,4,65,28,5,1000,-2:-2,dia,show,slow,30,ssim
6109,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,1.0,1.3,1.2,4.0,0.4,0.6,0.7,1,0,4,35,240,0,20,10,3,1,68,28,6,2000,-2:-2,hex,crop,superfast,10,psnr
6110,,,,,,--weightb,2.0,1.1,1.3,2.8,0.5,0.6,0.3,3,1,12,10,220,0,24,40,5,0,64,48,3,2000,1:1,hex,show,faster,10,psnr
6111,--aud,,,--no-asm,,--weightb,3.0,1.6,1.4,4.6,0.3,0.7,0.5,1,0,10,45,290,1,26,50,3,2,66,18,3,2000,1:1,dia,show,placebo,10,psnr
6112,,,,,,--weightb,2.0,1.0,1.3,5.0,0.5,0.8,0.1,2,1,16,10,300,4,23,50,3,0,60,28,4,1000,-1:-1,umh,crop,superfast,0,ssim
6113,,--constrained-intra,,,--slow-firstpass,--no-weightb,3.0,1.3,1.1,3.0,0.4,0.7,0.9,0,2,10,45,230,0,30,20,3,2,64,38,2,1000,-2:-2,hex,crop,faster,10,ssim
6114,,--constrained-intra,,,--slow-firstpass,--no-weightb,0.0,1.4,1.4,3.2,0.3,0.8,0.8,1,1,10,30,210,3,29,40,5,3,64,38,1,1000,-2:-2,umh,crop,ultrafast,10,animation
6115,,--constrained-intra,,,--slow-firstpass,--no-weightb,3.0,1.4,1.0,2.6,0.3,0.8,0.8,2,0,10,10,240,3,26,50,3,0,69,28,1,2000,1:1,umh,crop,fast,30,animation
6116,,,,--no-asm,,--weightb,0.0,1.5,1.4,3.2,0.2,0.8,0.3,1,1,10,0,280,0,28,30,5,1,65,48,5,2000,-1:-1,dia,crop,veryfast,40,ssim
6117,,,,--no-asm,,--no-weightb,3.0,1.1,1.4,0.6,0.2,0.7,0.3,1,2,14,40,210,0,29,20,4,4,69,48,4,1000,-2:-2,hex,crop,medium,0,grain
6118,--aud,,,,,--no-weightb,1.0,1.5,1.3,4.0,0.6,0.8,0.1,3,1,14,15,270,3,29,0,5,2,66,28,6,1000,1:1,dia,show,veryslow,0,grain
6119,--aud,,,--no-asm,,--weightb,2.5,1.4,1.0,3.0,0.2,0.6,0.1,0,0,8,45,290,0,30,40,5,4,68,38,3,1000,-2:-2,dia,show,faster,0,grain
6120,--aud,--constrained-intra,,,--slow-firstpass,--weightb,0.0,1.5,1.1,3.0,0.2,0.8,0.0,3,2,6,25,260,4,25,0,3,0,61,18,2,1000,1:1,umh,crop,faster,0,grain
6121,,--constrained-intra,,,,--weightb,0.0,1.4,1.1,2.0,0.3,0.8,0.7,1,2,12,25,240,3,25,0,3,3,62,48,1,2000,1:1,hex,crop,placebo,0,ssim
6122,--aud,--constrained-intra,,--no-asm,,--no-weightb,3.0,1.1,1.1,1.0,0.2,0.7,0.4,2,1,6,0,240,3,27,0,4,0,68,18,5,2000,1:1,dia,crop,slower,0,psnr
6123,--aud,,,--no-asm,--slow-firstpass,--no-weightb,2.0,1.1,1.1,4.4,0.4,0.6,0.0,2,2,14,20,260,2,21,20,4,0,66,28,6,1000,-2:-2,umh,crop,faster,0,ssim
6124,--aud,--constrained-intra,,,--slow-firstpass,--weightb,2.5,1.2,1.3,4.4,0.6,0.9,0.8,0,1,10,0,260,2,21,40,4,4,67,48,2,2000,1:1,hex,show,slow,0,animation
6125,,,,,,--weightb,1.5,1.2,1.3,2.6,0.2,0.8,0.4,2,2,10,15,250,1,23,50,5,0,65,48,4,1000,-1:-1,hex,show,fast,0,psnr
6126,,--constrained-intra,,--no-asm,,--no-weightb,3.0,1.0,1.3,2.4,0.2,0.8,0.1,3,0,10,50,200,2,26,50,5,0,62,28,1,2000,-2:-2,hex,show,placebo,10,psnr
6127,--aud,,,,--slow-firstpass,--no-weightb,1.5,1.0,1.4,4.6,0.6,0.9,0.3,3,1,16,0,280,0,27,10,4,2,66,48,5,1000,-2:-2,dia,show,faster,0,psnr
6128,--aud,,,--no-asm,,--no-weightb,2.0,1.4,1.1,2.0,0.5,0.8,0.6,3,2,0,0,240,0,22,50,5,3,68,38,5,1000,-1:-1,umh,show,veryslow,10,grain
6129,,--constrained-intra,,,,--no-weightb,0.0,1.5,1.4,1.0,0.2,0.7,0.6,1,1,8,0,230,0,21,50,4,4,63,28,3,1000,-2:-2,dia,crop,veryslow,10,grain
6130,,,,--no-asm,,--no-weightb,1.0,1.6,1.4,0.6,0.3,0.7,0.8,0,2,6,35,260,1,26,30,5,4,62,48,1,1000,-2:-2,dia,crop,superfast,10,ssim
6131,,,,--no-asm,--slow-firstpass,--weightb,1.5,1.0,1.1,2.6,0.2,0.6,0.5,3,1,6,20,200,1,29,20,3,2,66,38,3,2000,1:1,dia,crop,slow,10,grain
6132,--aud,,--intra-refresh,,--slow-firstpass,--no-weightb,3.0,1.4,1.1,0.8,0.3,0.6,0.8,0,1,6,20,290,4,22,50,4,1,65,18,1,2000,1:1,dia,crop,veryslow,0,grain
6133,--aud,,,,,--no-weightb,1.5,1.2,1.2,0.4,0.6,0.7,0.3,1,0,8,25,220,1,22,10,3,2,64,28,5,1000,-1:-1,hex,crop,slower,40,animation
6134,--aud,,,,,--no-weightb,2.5,1.2,1.1,4.2,0.2,0.7,0.4,3,1,0,15,210,1,23,50,5,4,65,18,5,2000,-2:-2,hex,crop,slow,10,ssim
6135,--aud,--constrained-intra,,--no-asm,,--no-weightb,1.0,1.4,1.1,2.6,0.5,0.6,0.8,1,1,0,10,210,3,30,30,3,4,67,18,5,2000,-1:-1,umh,crop,veryfast,0,animation
6136,,--constrained-intra,,--no-asm,,--weightb,0.5,1.2,1.0,4.8,0.2,0.6,0.6,2,0,2,35,210,2,23,30,4,2,69,28,2,1000,-2:-2,umh,crop,fast,0,psnr
6137,--aud,,,--no-asm,,--no-weightb,0.5,1.3,1.2,4.6,0.5,0.9,0.3,0,1,14,15,210,0,22,0,4,4,65,38,1,2000,-2:-2,umh,crop,slow,40,grain
6138,--aud,,,,--slow-firstpass,--weightb,2.5,1.4,1.2,3.0,0.3,0.9,0.1,1,1,8,20,270,4,23,20,4,4,60,38,3,1000,1:1,umh,crop,medium,40,ssim
6139,--aud,--constrained-intra,--intra-refresh,,--slow-firstpass,--weightb,1.5,1.6,1.3,4.0,0.4,0.6,0.7,2,1,8,25,270,0,30,20,4,4,60,38,1,1000,-1:-1,hex,show,placebo,0,animation
6140,--aud,--constrained-intra,,--no-asm,,--weightb,2.0,1.2,1.4,0.4,0.2,0.8,0.7,3,2,8,5,240,0,30,0,4,0,67,48,4,1000,-2:-2,dia,show,veryslow,10,psnr
6141,,,,,--slow-firstpass,--weightb,2.0,1.0,1.3,4.2,0.3,0.6,0.2,0,1,14,0,210,4,30,0,4,1,60,28,5,2000,-1:-1,dia,show,superfast,10,psnr
6142,,,,--no-asm,--slow-firstpass,--weightb,1.0,1.4,1.3,2.8,0.5,0.7,0.5,0,1,0,30,230,3,22,0,4,4,61,28,4,2000,-2:-2,umh,crop,superfast,30,ssim
6143,--aud,,,--no-asm,,--weightb,2.0,1.2,1.3,2.4,0.3,0.8,0.3,2,2,4,50,250,1,23,40,4,3,61,48,1,2000,1:1,umh,show,ultrafast,10,grain
6144,--aud,,,,,--no-weightb,2.5,1.4,1.3,1.8,0.3,0.6,0.9,3,2,8,45,290,1,25,40,5,4,65,18,5,1000,-1:-1,hex,crop,superfast,30,animation
6145,,--constrained-intra,,,,--no-weightb,2.0,1.5,1.2,2.8,0.3,0.6,0.7,3,0,8,40,240,2,29,40,3,3,66,38,4,1000,1:1,umh,crop,fast,10,animation
6146,,--constrained-intra,,,,--no-weightb,1.5,1.6,1.0,3.4,0.5,0.8,0.2,0,0,12,5,200,4,25,0,3,1,69,38,4,2000,-2:-2,dia,crop,faster,0,ssim
6147,,--constrained-intra,,--no-asm,,--weightb,1.0,1.1,1.3,2.0,0.3,0.6,0.3,3,1,8,10,240,3,21,20,3,4,62,28,4,1000,-2:-2,dia,crop,slow,30,grain
6148,--aud,,,--no-asm,,--weightb,2.5,1.4,1.1,0.2,0.2,0.6,0.7,2,0,0,25,270,4,27,30,3,1,69,48,5,2000,-2:-2,dia,show,ultrafast,40,ssim
6149,,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,3.0,1.2,1.2,0.4,0.4,0.8,0.8,2,1,8,10,260,2,24,20,5,0,69,38,4,1000,-2:-2,hex,crop,veryfast,40,animation
6150,--aud,,,--no-asm,--slow-firstpass,--no-weightb,3.0,1.1,1.0,1.8,0.3,0.8,0.2,0,1,12,40,290,1,30,20,3,2,64,48,5,2000,-2:-2,umh,show,medium,40,animation
6151,--aud,--constrained-intra,,,,--weightb,0.5,1.5,1.4,3.8,0.6,0.8,0.4,3,2,4,50,230,0,27,30,3,3,62,28,3,1000,1:1,umh,crop,slower,10,ssim
6152,,--constrained-intra,,,--slow-firstpass,--weightb,1.5,1.1,1.4,5.0,0.2,0.9,0.7,2,0,8,20,280,2,26,50,3,0,69,48,1,2000,-2:-2,dia,show,veryfast,30,grain
6153,,--constrained-intra,,,--slow-firstpass,--no-weightb,0.0,1.3,1.3,4.0,0.4,0.8,0.9,2,1,10,0,280,2,22,40,5,0,61,28,4,1000,-2:-2,umh,show,veryslow,10,grain
6154,,,,--no-asm,--slow-firstpass,--weightb,2.5,1.2,1.1,1.4,0.6,0.9,0.6,3,0,6,25,290,0,28,30,4,3,69,48,4,1000,1:1,hex,show,medium,0,psnr
6155,--aud,,,,,--weightb,1.0,1.0,1.0,4.2,0.4,0.9,0.0,2,0,10,25,230,1,24,30,5,2,66,38,4,1000,1:1,umh,show,slow,30,ssim
6156,,,,,,--weightb,0.5,1.1,1.0,0.8,0.6,0.7,0.7,3,0,16,15,260,0,22,0,5,4,63,28,1,1000,-1:-1,hex,crop,superfast,10,animation
6157,--aud,--constrained-intra,,--no-asm,,--weightb,0.5,1.3,1.1,0.4,0.3,0.9,0.2,1,0,8,15,250,2,30,40,4,4,64,48,3,1000,-1:-1,dia,show,fast,40,grain
6158,--aud,,,,--slow-firstpass,--weightb,0.0,1.0,1.3,0.6,0.6,0.8,0.2,2,0,4,10,240,1,26,10,3,2,62,48,2,1000,-1:-1,hex,crop,veryslow,40,psnr
6159,--aud,,,--no-asm,,--no-weightb,1.0,1.5,1.1,2.0,0.5,0.8,0.6,3,1,12,20,290,0,30,10,5,0,62,28,6,1000,-1:-1,umh,crop,faster,10,psnr
6160,,--constrained-intra,,,--slow-firstpass,--weightb,1.5,1.3,1.3,3.4,0.3,0.9,0.3,3,1,12,5,200,1,23,10,4,2,64,48,3,1000,-2:-2,dia,show,ultrafast,10,psnr
